,gameid,roundNum,occurrenceNum,intendedName,contents,correct,maxtime,mintime,time,char_count,word_count,exchanges,prev,same_round_random_player,jaccard_with_prev_occ,jaccard_with_random
88,186a64 spanish_1,7,1,J,esta imagen tiene un cuadro arriba y una forma grande abajo / escoge el que al lado izquierdo de la forma parece una linea recta / ok creo que lo se,1.0,1609811104070,1609811071901,32169,148,31,3,,"this object looks like a hefty toddler with a very flat back / extending arms towards the right side / toes"" or tip of shoes towards the right as well
english_26,1610419308614,6,1,matcher,J,40909,Does it have a solid mass with a single, distinguishable shape on top? Like, you can't make out any shapes within the bottom part 
english_26,1610419327868,6,1,director,J,49403,yes, and the back and shoulders make a 90 degree angle
english_26,1610419365423,7,1,director,C,10086,this one looks like its flying
english_26,1610419375282,7,1,director,C,9151,both arms spread out
english_26,1610419402795,7,1,matcher,C,21594,Is it like.~~~~~~ a ""raise the roof"" kind of pose? Like Atlas holding the world on his shoulders?
english_26,1610419418162,7,1,director,C,3850,yeah like that
english_26,1610419519544,8,1,director,H,69201,this one was the one you picked when i was describing the hefty toddler one, looks like the silhouette of an old person, someone wise
english_26,1610419553945,8,1,matcher,H,11425,In hindsight, I see what you meant by a hefty toddler
english_26,1610419596889,9,1,director,D,48027,this one is also handing you a bowl or plate of something, its handing it to you towards the left side
english_26,1610419634788,9,1,matcher,D,15778,Like holding a hat
english_26,1610419644566,9,1,matcher,D,3056,a top hat?
english_26,1610419648722,9,1,director,D,19111,toes pointed towards the left side
english_26,1610419653846,9,1,director,D,4795,yeah a top hat
english_26,1610419660868,9,1,director,D,6617,or someone with a robe or something
english_26,1610419675122,9,1,matcher,D,11137,I think it looks like a magician lol
english_26,1610419709574,10,1,director,B,12676,this one looks like phineas from phineas and ferb
english_26,1610419719571,10,1,director,B,7625,with bunny ears
english_26,1610419741924,10,1,matcher,B,3616,facing left?
english_26,1610419745211,10,1,director,B,513,yes
english_26,1610419811038,11,1,director,F,39053,this one is like a person sitting on the ground leaning their back against a wall with their knees bent and toes facing upwards
english_26,1610419885439,12,1,director,K,47340,this one is serving you a plate as well and walking towards the right side, but their robe or dress has this triangle thing on the back of it
english_26,1610419922646,12,1,matcher,K,13257,the triangle is flat against the right side and facing upward?
english_26,1610419934854,12,1,director,K,2566,yeah
english_26,1610419967795,13,2,director,E,13972,bunny ears leaning against a wall
english_26,1610419976552,13,2,director,E,7949,whole body is a right angle triangle
english_26,1610419995216,13,2,director,E,17329,with a smaller triangle shape combined to be it's legs
english_26,1610420018967,14,2,director,H,6294,the wise old person from earlier
english_26,1610420071885,15,2,director,G,43106,the one we had lots of trouble with that has bunny ears and looks like its laying on the ground with its arm over something or just extended out
english_26,1610420090782,15,2,matcher,G,5264,trapezoid shape?
english_26,1610420111627,15,2,director,G,17790,ah yes that one, i forgot about that
english_26,1610420171509,16,2,director,K,10542,did you get my email? i sent it in the zoom chat to you
english_26,1610420195474,16,2,matcher,K,13354,oh I just saw it. I'll save it
english_26,1610420210402,16,2,director,K,12248,ok see if you can create a google doc or something
english_26,1610420260873,16,2,director,K,23998,this new shape is the one with the right angle triangle in the bottom of the robe or dress
english_26,1610420286043,16,2,matcher,K,2712,pointing up?
english_26,1610420314063,16,2,director,K,16511,yeah, lets call it pointing up triangle dress
english_26,1610420384823,17,2,director,F,32256,knees bent, toes pointed up, lsitting on floor leaning against the wall head facing down
english_26,1610420411219,18,2,director,C,11608,the lifting the world one
english_26,1610420434669,19,2,director,A,10962,wing one with legs kicking forward
english_26,1610420473404,20,2,director,I,13201,ballerina one
english_26,1610420494849,21,2,director,L,13101,knees bent carrying something heavy
english_26,1610420508816,22,2,director,J,2437,hefty toddler
english_26,1610420518367,23,2,director,B,2210,phineas
english_26,1610420538562,24,2,director,D,1480,top hat
english_26,1610420547861,25,3,director,I,1585,ballerina
english_26,1610420559297,26,3,director,J,2310,hefty toddler
english_26,1610420594470,27,3,director,F,17721,knees bent, toes up one, lets call it reading a book on the floor
english_26,1610420628861,28,3,director,A,1353,wing one
english_26,1610420649173,29,3,director,K,3279,triangle dress
english_26,1610420675420,30,3,director,E,10408,right angle body with bunny ears on the floor
english_26,1610420701103,30,3,matcher,E,10704,Not the one hanging over a rock?
english_26,1610420709815,30,3,director,E,9481,two tringle ears
english_26,1610420721675,31,3,director,B,10500,no no that one
english_26,1610420733837,31,3,director,B,8185,it glitched 
english_26,1610420742524,31,3,director,B,6934,this new one is phineas
english_26,1610420755534,31,3,matcher,B,7729,the previous one glitched?
english_26,1610420772409,31,3,director,B,13574,yeah for me idk it was weird
english_26,1610420785530,31,3,director,B,7241,this one is the phineas one though
english_26,1610420799830,32,3,director,H,4391,wise old person
english_26,1610420819078,33,3,director,G,1841,rock one
english_26,1610420840769,34,3,director,L,5569,knees bent heavy object
english_26,1610420850697,35,3,director,D,1408,top hat
english_26,1610420864156,36,3,director,C,2777,carrying the world
english_26,1610420877195,37,4,director,F,4348,reading on the ground
english_26,1610420897831,38,4,director,J,7136,hefty
english_26,1610420913891,38,4,director,J,1824,toddler
english_26,1610420916934,38,4,matcher,J,6545,lol I can't get over that description
english_26,1610420929966,39,4,director,B,4797,it works lol
english_26,1610420935906,39,4,director,B,3364,this one is phineas
english_26,1610420949278,40,4,director,H,5087,wise old person
english_26,1610420960738,41,4,director,L,4402,heavy, knees bent
english_26,1610420973291,42,4,director,I,1828,ballerina
english_26,1610420983047,43,4,director,G,994,rock
english_26,1610420997436,44,4,director,D,1408,top hat
english_26,1610421010296,45,4,director,K,2526,triangle dress
english_26,1610421029085,46,4,director,C,6954,carrying the world
english_26,1610421046458,47,4,director,E,6405,right angle body, with ears
english_26,1610421062463,48,4,director,A,936,wing
english_26,1610421074947,49,5,director,A,1808,wing again
english_26,1610421085727,50,5,director,D,1343,top hat
english_26,1610421096988,51,5,director,H,3467,wise old person
english_26,1610421105677,52,5,director,I,1665,ballerina
english_26,1610421114005,53,5,director,L,1498,heavy
english_26,1610421130291,54,5,director,B,1550,phineas
english_26,1610421145318,55,5,director,K,2887,triangle dress
english_26,1610421156530,56,5,director,F,3221,reading
english_26,1610421164711,57,5,director,J,1231,hefty
english_26,1610421179721,58,5,director,C,3740,carrying the world
english_26,1610421187774,59,5,director,G,817,rock
english_26,1610421213037,60,5,director,E,8652,right angle triangle body
english_26,1610421228321,61,6,director,E,3315,same one again
english_26,1610421238535,62,6,director,H,2314,wise old person
english_26,1610421247236,63,6,director,D,1327,top hat
english_26,1610421256887,64,6,director,J,1785,hefty
english_26,1610421266508,65,6,director,I,1345,ballerina
english_26,1610421277513,66,6,director,C,2953,carrying the world
english_26,1610421287431,67,6,director,L,1402,heavy
english_26,1610421299498,68,6,director,G,775,rock
english_26,1610421308673,69,6,director,A,809,wing
english_26,1610421318168,70,6,director,K,2196,triangle dress
english_26,1610421327276,71,6,director,F,1277,reading
english_26,1610421343094,72,6,director,B,5108,phineas and ferb ayyy
english_26,1610421351980,72,6,matcher,B,1335,lol
",0.0,0.003048780487804878
89,186a64 spanish_1,8,1,H,esta imagen parece que esta una persona sentada y mirando hacia en frente / no tiene pies ni manos visibles,1.0,1609811148407,1609811135195,13212,107,20,2,,the one that looks like a sort of blob figure?? There is no distinct body shape (it's square-ish) but the bottom has a point towards the right,0.0,0.023809523809523808
90,186a64 spanish_1,9,1,A,esta imagen parece como una persona bailando / vestido y baile folclorico? / el cuadro / un rectangulo abajo y su cabeza en el centro arriba? / un pie salido? / no esta vez su cabeza no esta en el centro sino al lado derrecho de la imagen / si su pie esta salido!! / un pie abajo y otro arriba / jaja creo que pansamos algo diferente / tratare,1.0,1609811369590,1609811171627,197963,343,70,10,,Laughing so hard your head tilts back,0.0,0.0
91,186a64 spanish_1,10,1,E,esta imagen parce que esta una persona sentada y como que tiene algo en su cabeza / dos triangulos arriba del cuadro / el conejo! / si!,1.0,1609811435949,1609811400483,35466,135,27,4,,this new object looks like its sitting down and it has two things sticking out of it's head / like a bunny sitting and leaning against a wall? / yeah like a bunny that is leaning against the wall,0.0,0.0196078431372549
92,186a64 spanish_1,11,1,D,esta imagen parece una persona apuntando hacia tu izquierda,1.0,1609811503718,1609811503718,0,59,9,1,,hi again / hi,0.0,0.0
93,186a64 spanish_1,12,1,L,esta imagen parece que la persona esta sentada y esta apuntando hacia tu derecha / triangulo abajo en el lado izquierdo o no? / no,1.0,1609811659073,1609811600083,58990,130,25,3,,"this object looks like its someone bringing you a bowl filled with water or something heavy because the ""knees"" are bent / That's a good description / thank you",0.0,0.02127659574468085
94,186a64 spanish_1,13,2,L,es la misma que acabamos de hacer,1.0,1609811693300,1609811693300,0,33,7,1,esta imagen parece que la persona esta sentada y esta apuntando hacia tu derecha / triangulo abajo en el lado izquierdo o no? / no,reading a book facing the right,0.07407407407407407,0.0
95,186a64 spanish_1,14,2,C,dos manos arriba,1.0,1609811708481,1609811708481,0,16,3,1,dificil pero bien / esta imagen parece una persona con dos manos arriba / y la cabeza es un cuadro en medio? / si,looks like it's yelling down to something to the left,0.13636363636363635,0.0
96,186a64 spanish_1,15,2,J,la que tiene un lado recto y un lado que no,1.0,1609811742175,1609811742175,0,43,11,1,esta imagen tiene un cuadro arriba y una forma grande abajo / escoge el que al lado izquierdo de la forma parece una linea recta / ok creo que lo se,left side is flat,0.20689655172413793,0.0
97,186a64 spanish_1,16,2,B,se parece a una persona sentado que esta puntando hacia tu izquierda / triangulo en el lado derecho? / si,1.0,1609811865493,1609811818040,47453,105,20,3,lista / si / puedes empezar / ahora la imagen es la que tiene un cuadro arriba que esta en el centro y en al lado derrecho ay un triangulo / el triagngulo come que le pega al cuadro y al otro triangulo del lado izquierdo / tiene dos triangulos arriba del cuadro? / no el cuadro esta arriba y los triangulos abajo / o un cuadro arriba y un triangulo completo a la derecha? / si y lluego otro triangulo a las izquierda que se junta con otra forma / ok. tratare,on its knees facing the right,0.1864406779661017,0.0
98,186a64 spanish_1,17,2,E,el conejo,1.0,1609811876896,1609811876896,0,9,2,1,esta imagen parce que esta una persona sentada y como que tiene algo en su cabeza / dos triangulos arriba del cuadro / el conejo! / si!,rabbit slumping against a wall facing the right,0.041666666666666664,0.0
99,186a64 spanish_1,18,2,A,el que tiene un pie arriba y uno abajo que parece estar bailando / ay dos / sus pies estan al lado izquierdo,1.0,1609812012989,1609811905996,106993,108,23,3,esta imagen parece como una persona bailando / vestido y baile folclorico? / el cuadro / un rectangulo abajo y su cabeza en el centro arriba? / un pie salido? / no esta vez su cabeza no esta en el centro sino al lado derrecho de la imagen / si su pie esta salido!! / un pie abajo y otro arriba / jaja creo que pansamos algo diferente / tratare,the dino head looking one. I guess the actual head would be like looking backwards? one leg is kicking forward towards the left,0.23076923076923078,0.0
100,186a64 spanish_1,19,2,H,el que no tiene manos ni pies,1.0,1609812029845,1609812029845,0,29,7,1,esta imagen parece que esta una persona sentada y mirando hacia en frente / no tiene pies ni manos visibles,nondescript shape,0.3,0.0
101,186a64 spanish_1,20,2,F,el que esta sentado mirando hacia el lado izquierdo / no manos,1.0,1609812059552,1609812051032,8520,62,12,2,muy bien! / si! / esta imagen parece una persona sentada con sus pies al lado izquierdo / como de lado y viendo para abajo? / si cabeza esta mirando hacia el lado izquierdo,slumping against a wall facing the left,0.22580645161290322,0.0
102,186a64 spanish_1,21,2,D,el que esta apuntando hacia el lado izquierdo y parece estar parado,1.0,1609812115641,1609812115641,0,67,12,1,esta imagen parece una persona apuntando hacia tu izquierda,facing the left,0.25,0.0
103,186a64 spanish_1,22,2,I,el que tiene un pie arriba al lado derecho,1.0,1609812148612,1609812148612,0,42,9,1,bien. estoy lista / esta imagen parese que esta parrado en un pie / y tiene el otro pie en ell arrie y sus dos manos adelante / ok. tratare,deadlift-looking one,0.17857142857142858,0.0
104,186a64 spanish_1,23,2,K,el que esta sentado mirando al lado derecho con un triangulo al lado izquierdo,1.0,1609812180275,1609812180275,0,78,14,1,hola. estas lista? cual es? / escoge la imagen que parece que tiene un triangulo alto al lado esquierdo / el que parece como un conejo sentado? / no puedo ver el conejo / pero el triangulo empieza desde abajo / y al lado derecho de la imagen se mira como un triangulo blanco / ok. creo que se cual~~~ lo tratare,facing the right,0.15555555555555556,0.0
105,186a64 spanish_1,24,2,G,el que parece tener sus manos detras de la espalda / y esta sentado / un triangulo arriba y otro mas abajo,1.0,1609812282141,1609812229578,52563,106,22,3,muy bien! / esta imagen tiene un rectangulo que se forma con un cuadro / parece como que una persona esta sentada y tiene sus manos estirandolas atras / no entiendo la primera parte. no veo un rectangulo junto con un cuadro / y la segunda parte si puedes entender. como que no pude esplicar bien con las formas / tiene dos rectangulos al lado derecho que para mi se mirran como manos / puedo ver 3 que podrian ser / espera mientras que miro / esta bien / veo uno que parece tener las manos para arriba y su cabeza es un cuadro. ese no verdad? / no ese no / y las manos de la imagen tienen una pocission hacia abajo pero del lado derecho / no tengo idea / el cuadro esta arriba y abajo hay como una forma de rectangulo y al lado derecho de esa forma estan dos triangulos,looks like it's falling to the right,0.16470588235294117,0.0
106,186a64 spanish_1,25,3,G,la misma,1.0,1609812300611,1609812300611,0,8,2,1,el que parece tener sus manos detras de la espalda / y esta sentado / un triangulo arriba y otro mas abajo,person falling towards the right,0.047619047619047616,0.0
107,186a64 spanish_1,26,3,D,la que esta parado / apuntando a la izquierda,1.0,1609812324213,1609812318405,5808,45,9,2,el que esta apuntando hacia el lado izquierdo y parece estar parado,facing the left,0.26666666666666666,0.0
108,186a64 spanish_1,27,3,I,gracias por escribir tanto / la que tiene un pie arriba / derecha,1.0,1609812352257,1609812345443,6814,65,13,3,el que tiene un pie arriba al lado derecho,deadlift person facing the left,0.3125,0.0
109,186a64 spanish_1,28,3,F,la que esta sentado y sus pies apuntan hacia el lado izqueirdo / no se mirran sus manos,1.0,1609812398219,1609812376489,21730,87,18,2,el que esta sentado mirando hacia el lado izquierdo / no manos,slumping against wall facing the left,0.47368421052631576,0.0
110,186a64 spanish_1,29,3,A,un pie arriba del lado izquerdo,1.0,1609812421959,1609812421959,0,31,6,1,el que tiene un pie arriba y uno abajo que parece estar bailando / ay dos / sus pies estan al lado izquierdo,dino head,0.17391304347826086,0.0
111,186a64 spanish_1,30,3,K,la persona sentado apuntando al lado derecho / un triangulo abajo del lado izquierdo,1.0,1609812473676,1609812455572,18104,84,14,2,el que esta sentado mirando al lado derecho con un triangulo al lado izquierdo,person on their knees facing the right,0.3888888888888889,0.0
112,186a64 spanish_1,31,3,J,la que tiene el triangulo grande y el lado derecho esta recto y el otro lado no / el lado derecho? / un rectangulo / perdon / manos arriba? / no manos,1.0,1609812560275,1609812499220,61055,150,32,6,la que tiene un lado recto y un lado que no,nondescript shape,0.4,0.0
113,186a64 spanish_1,32,3,C,manos arriba,1.0,1609812575897,1609812575897,0,12,2,1,dos manos arriba,person yelling down to someone facing the left,0.6666666666666666,0.0
114,186a64 spanish_1,33,3,L,apuntando hacia la derrecha / el que no tiene triangulos,1.0,1609812615594,1609812594543,21051,56,10,2,es la misma que acabamos de hacer,person holding a book facing the right,0.13333333333333333,0.0
115,186a64 spanish_1,34,3,B,parece persona sentada puntando a la izquierda / tiene un triangulo como mano y uno como pie / triangulo en la espalda? / si,1.0,1609812693166,1609812643206,49960,124,24,4,se parece a una persona sentado que esta puntando hacia tu izquierda / triangulo en el lado derecho? / si,on knees facing the right,0.3103448275862069,0.0
116,186a64 spanish_1,35,3,H,sin manos o pies / mirando hacia en frente / y sentado,1.0,1609812718623,1609812704354,14269,54,12,3,el que no tiene manos ni pies,nondescript shape,0.125,0.0
117,186a64 spanish_1,36,3,E,el conejo,1.0,1609812732209,1609812732209,0,9,2,1,el conejo,rabbit slumping against wall,1.0,0.0
118,186a64 spanish_1,37,4,B,triangulo de espalda,1.0,1609812743666,1609812743666,0,20,3,1,parece persona sentada puntando a la izquierda / tiene un triangulo como mano y uno como pie / triangulo en la espalda? / si,on knees facing the right,0.047619047619047616,0.0
119,186a64 spanish_1,38,4,C,manos arriba,1.0,1609812754186,1609812754186,0,12,2,1,manos arriba,yelling at someone below them,1.0,0.0
120,186a64 spanish_1,39,4,J,rectangulo un lado derecho recto,1.0,1609812774698,1609812774698,0,32,5,1,la que tiene el triangulo grande y el lado derecho esta recto y el otro lado no / el lado derecho? / un rectangulo / perdon / manos arriba? / no manos,nondescript shape,0.25,0.0
121,186a64 spanish_1,40,4,H,sentando no manos o pies,1.0,1609812793612,1609812793612,0,24,5,1,sin manos o pies / mirando hacia en frente / y sentado,nondescript shape,0.23076923076923078,0.0
122,186a64 spanish_1,41,4,I,un pie arriba del lado derecho,1.0,1609812817452,1609812817452,0,30,6,1,gracias por escribir tanto / la que tiene un pie arriba / derecha,deadlift person,0.2,0.0
